theta	phi	psi	alpha	beta	CA	CN	CY	Cl	Cn	Cm
29.95916000     -13.22505500    0.00000000      29.29737261     -6.56019747     0.01032350      0.98941232      0.14571600      -0.01438413     -0.00941088     0.07513518     
29.95916000     -13.20050000    0.00000000      29.29983294     -6.54818120     0.01034878      0.98923393      0.14571049      -0.01438561     -0.00941100     0.07518433     
29.95916000     -13.17594000    0.00000000      29.30228916     -6.53616157     0.01037416      0.98905653      0.14570463      -0.01438701     -0.00941111     0.07523361     
29.95916000     -13.15146000    0.00000000      29.30473279     -6.52418018     0.01039963      0.98888022      0.14569842      -0.01438834     -0.00941123     0.07528303     
29.95916000     -13.12685500    0.00000000      29.30718428     -6.51213669     0.01042509      0.98870501      0.14569189      -0.01438960     -0.00941134     0.07533255     
29.95916000     -13.10231500    0.00000000      29.30962469     -6.50012411     0.01045065      0.98853102      0.14568502      -0.01439078     -0.00941144     0.07538217     
29.95916000     -13.07781000    0.00000000      29.31205702     -6.48812775     0.01047624      0.98835826      0.14567778      -0.01439188     -0.00941155     0.07543190     
29.95916000     -13.05324000    0.00000000      29.31449120     -6.47609866     0.01050193      0.98818677      0.14567022      -0.01439291     -0.00941165     0.07548173     
29.95916000     -13.02870500    0.00000000      29.31691730     -6.46408580     0.01052760      0.98801669      0.14566231      -0.01439386     -0.00941175     0.07553161     
29.95916000     -12.99187500    0.00000000      29.32055054     -6.44605134     0.01055334      0.98784806      0.14565410      -0.01439473     -0.00941185     0.07558154     
29.95916000     -12.96733500    0.00000000      29.32296564     -6.43403377     0.01057912      0.98768084      0.14564549      -0.01439553     -0.00941195     0.07563155     
29.95917500     -12.94282000    0.00000000      29.32538847     -6.42203047     0.01060491      0.98751521      0.14563658      -0.01439626     -0.00941204     0.07568161     
29.95917500     -12.91927500    0.00000000      29.32769691     -6.41049845     0.01063075      0.98735109      0.14562733      -0.01439690     -0.00941213     0.07573172     
29.96024500     -12.89588000    0.00000000      29.33104257     -6.39924727     0.01065660      0.98718856      0.14561773      -0.01439746     -0.00941222     0.07578186     
29.96024500     -12.87229500    0.00000000      29.33334651     -6.38769363     0.01068246      0.98702780      0.14560783      -0.01439795     -0.00941231     0.07583199     
29.96024500     -12.84972500    0.00000000      29.33554732     -6.37663643     0.01070842      0.98686879      0.14559756      -0.01439836     -0.00941239     0.07588215     
29.96024500     -12.82669500    0.00000000      29.33778898     -6.36535310     0.01073433      0.98671149      0.14558695      -0.01439869     -0.00941248     0.07593233     
29.96024500     -12.80363000    0.00000000      29.34002997     -6.35405184     0.01076029      0.98655608      0.14557599      -0.01439895     -0.00941256     0.07598245     
29.96024500     -12.78052000    0.00000000      29.34227127     -6.34272774     0.01078627      0.98640249      0.14556473      -0.01439912     -0.00941264     0.07603260     
29.96024500     -12.75747000    0.00000000      29.34450268     -6.33143226     0.01081227      0.98625085      0.14555312      -0.01439921     -0.00941271     0.07608269     
29.96024500     -12.73439500    0.00000000      29.34673245     -6.32012374     0.01083825      0.98610121      0.14554116      -0.01439923     -0.00941279     0.07613278     
29.96024500     -12.71134500    0.00000000      29.34895574     -6.30882669     0.01086425      0.98595364      0.14552889      -0.01439917     -0.00941286     0.07618279     
29.96024500     -12.68832000    0.00000000      29.35117257     -6.29754112     0.01089027      0.98580801      0.14551631      -0.01439902     -0.00941293     0.07623276     
29.96024500     -12.66520000    0.00000000      29.35339446     -6.28620820     0.01091630      0.98566457      0.14550334      -0.01439880     -0.00941300     0.07628265     
29.96024500     -12.64216000    0.00000000      29.35560461     -6.27491372     0.01094233      0.98552326      0.14549005      -0.01439850     -0.00941307     0.07633246     
29.96024500     -12.61908500    0.00000000      29.35781406     -6.26360131     0.01096835      0.98538419      0.14547645      -0.01439812     -0.00941313     0.07638221     
29.96024500     -12.59606000    0.00000000      29.36001466     -6.25231264     0.01099438      0.98524731      0.14546249      -0.01439766     -0.00941319     0.07643185     
29.96024500     -12.57296500    0.00000000      29.36221788     -6.24098888     0.01102041      0.98511268      0.14544823      -0.01439712     -0.00941325     0.07648141     
29.95919500     -12.54993000    0.00000000      29.36337420     -6.22949492     0.01104644      0.98498035      0.14543366      -0.01439651     -0.00941331     0.07653082     
29.95703000     -12.52757500    0.00000000      29.36336043     -6.21812358     0.01107246      0.98485045      0.14541871      -0.01439581     -0.00941336     0.07658013     
29.95703000     -12.49480000    0.00000000      29.36646854     -6.20205170     0.01109850      0.98472286      0.14540346      -0.01439503     -0.00941341     0.07662930     
29.95703000     -12.47299000    0.00000000      29.36853229     -6.19135587     0.01112452      0.98459782      0.14538787      -0.01439417     -0.00941346     0.07667833     
29.95703000     -12.45122500    0.00000000      29.37058815     -6.18068142     0.01115055      0.98447514      0.14537198      -0.01439324     -0.00941350     0.07672723     
29.95703000     -12.42942000    0.00000000      29.37264416     -6.16998668     0.01117658      0.98435502      0.14535573      -0.01439222     -0.00941354     0.07677596     
29.95703000     -12.40753500    0.00000000      29.37470407     -6.15925201     0.01120257      0.98423744      0.14533918      -0.01439113     -0.00941358     0.07682450     
29.95703000     -12.38587500    0.00000000      29.37673920     -6.14862703     0.01122856      0.98412235      0.14532229      -0.01438995     -0.00941361     0.07687289     
29.95703000     -12.36411500    0.00000000      29.37878012     -6.13795233     0.01125459      0.98400986      0.14530507      -0.01438870     -0.00941364     0.07692110     
29.95703000     -12.34233500    0.00000000      29.38081929     -6.12726713     0.01128057      0.98390005      0.14528758      -0.01438737     -0.00941367     0.07696909     
29.95703000     -12.32053000    0.00000000      29.38285718     -6.11656900     0.01130656      0.98379284      0.14526972      -0.01438596     -0.00941369     0.07701688     
29.95703000     -12.29875500    0.00000000      29.38488864     -6.10588491     0.01133254      0.98368842      0.14525157      -0.01438448     -0.00941371     0.07706449     
29.95703000     -12.27696500    0.00000000      29.38691788     -6.09519279     0.01135852      0.98358661      0.14523308      -0.01438291     -0.00941373     0.07711184     
29.95703000     -12.25514000    0.00000000      29.38894675     -6.08448282     0.01138446      0.98348753      0.14521428      -0.01438126     -0.00941374     0.07715898     
29.96003000     -12.23339000    0.00000000      29.39393010     -6.07436284     0.01141043      0.98339124      0.14519518      -0.01437954     -0.00941374     0.07720587     
29.96003000     -12.21127000    0.00000000      29.39597914     -6.06350575     0.01143633      0.98329774      0.14517575      -0.01437774     -0.00941375     0.07725254     
29.96113000     -12.18920500    0.00000000      29.39910665     -6.05287731     0.01146231      0.98320702      0.14515601      -0.01437586     -0.00941374     0.07729891     
29.96113000     -12.16649000    0.00000000      29.40120314     -6.04172638     0.01148826      0.98311909      0.14513593      -0.01437390     -0.00941373     0.07734506     
29.96113000     -12.14369500    0.00000000      29.40330305     -6.03053545     0.01151417      0.98303413      0.14511556      -0.01437187     -0.00941371     0.07739093     
29.96113000     -12.12096000    0.00000000      29.40539349     -6.01937324     0.01154009      0.98295196      0.14509490      -0.01436976     -0.00941369     0.07743651     
29.96113000     -12.09816000    0.00000000      29.40748594     -6.00817841     0.01156602      0.98287263      0.14507390      -0.01436757     -0.00941366     0.07748178     
29.96113000     -12.07538500    0.00000000      29.40957214     -5.99699512     0.01159194      0.98279628      0.14505261      -0.01436531     -0.00941363     0.07752678     
29.96113000     -12.05263000    0.00000000      29.41165256     -5.98582093     0.01161786      0.98272277      0.14503102      -0.01436296     -0.00941359     0.07757147     
29.96113000     -12.01848000    0.00000000      29.41476736     -5.96904971     0.01164378      0.98265223      0.14500911      -0.01436055     -0.00941354     0.07761587     
29.96113000     -11.99572000    0.00000000      29.41683835     -5.95787127     0.01166967      0.98258465      0.14498691      -0.01435806     -0.00941349     0.07765990     
29.96113000     -11.97295500    0.00000000      29.41890584     -5.94668966     0.01169561      0.98251999      0.14496440      -0.01435548     -0.00941342     0.07770366     
29.96113000     -11.95022000    0.00000000      29.42096665     -5.93552207     0.01172152      0.98245829      0.14494159      -0.01435284     -0.00941335     0.07774704     
29.96113000     -11.92744000    0.00000000      29.42302760     -5.92433167     0.01174745      0.98239962      0.14491848      -0.01435012     -0.00941328     0.07779012     
29.96113000     -11.90466000    0.00000000      29.42508458     -5.91314055     0.01177339      0.98234392      0.14489507      -0.01434732     -0.00941319     0.07783278     
29.96113000     -11.88190000    0.00000000      29.42713580     -5.90195854     0.01179931      0.98229118      0.14487138      -0.01434446     -0.00941309     0.07787515     
29.96113000     -11.85908000    0.00000000      29.42918847     -5.89074635     0.01182524      0.98224141      0.14484738      -0.01434151     -0.00941299     0.07791712     
29.96026000     -11.83630500    0.00000000      29.43037259     -5.87940013     0.01185119      0.98219472      0.14482309      -0.01433849     -0.00941287     0.07795874     
