theta	phi	psi	alpha	beta	CD	CL	Cy	Cmx	Cmy	Cmz
29.96091000     -12.84404500    0.00000000      29.33675702     -6.37398251     0.50183105      0.85052790      0.08899634      -0.01194578     -0.01574718     0.07248523     
29.96091000     -12.82158500    0.00000000      29.33894230     -6.36297805     0.50185284      0.85045614      0.08906571      -0.01192311     -0.01573505     0.07249350     
29.96091000     -12.79911000    0.00000000      29.34112517     -6.35196548     0.50187526      0.85038475      0.08913450      -0.01190024     -0.01572273     0.07250198     
29.96091000     -12.77667500    0.00000000      29.34330032     -6.34097178     0.50189815      0.85031372      0.08920251      -0.01187721     -0.01571024     0.07251062     
29.96091000     -12.75413000    0.00000000      29.34548225     -6.32992342     0.50192172      0.85024300      0.08927038      -0.01185397     -0.01569757     0.07251949     
29.96091000     -12.73165000    0.00000000      29.34765403     -6.31890617     0.50194581      0.85017274      0.08933735      -0.01183057     -0.01568473     0.07252850     
29.96091000     -12.70906500    0.00000000      29.34983207     -6.30783672     0.50197049      0.85010271      0.08940416      -0.01180697     -0.01567172     0.07253777     
29.96091000     -12.68671500    0.00000000      29.35198361     -6.29688171     0.50199566      0.85003340      0.08946939      -0.01178326     -0.01565854     0.07254715     
29.96091000     -12.66421000    0.00000000      29.35414621     -6.28584998     0.50202147      0.84996432      0.08953465      -0.01175935     -0.01564519     0.07255676     
29.96091000     -12.64176500    0.00000000      29.35629919     -6.27484693     0.50204781      0.84989570      0.08959904      -0.01173530     -0.01563167     0.07256654     
29.96091000     -12.61928000    0.00000000      29.35845215     -6.26382354     0.50207474      0.84982755      0.08966303      -0.01171108     -0.01561799     0.07257654     
29.96091000     -12.59665500    0.00000000      29.36061463     -6.25273077     0.50210233      0.84975969      0.08972695      -0.01168668     -0.01560416     0.07258682     
29.96091000     -12.57430500    0.00000000      29.36274697     -6.24177209     0.50213035      0.84969253      0.08978915      -0.01166219     -0.01559016     0.07259716     
29.95981500     -12.55180500    0.00000000      29.36380821     -6.23053174     0.50214269      0.84963494      0.08985492      -0.01163768     -0.01557584     0.07260777     
29.96001500     -12.52967000    0.00000000      29.36610999     -6.21971523     0.50217468      0.84956724      0.08991439      -0.01161292     -0.01556156     0.07261843     
29.96001500     -12.49606500    0.00000000      29.36929745     -6.20323492     0.50221141      0.84949238      0.09002144      -0.01158565     -0.01554725     0.07263290     
29.96001500     -12.47338500    0.00000000      29.37144379     -6.19211144     0.50224183      0.84942687      0.09008262      -0.01156055     -0.01553264     0.07264412     
29.96001500     -12.45066000    0.00000000      29.37359045     -6.18096515     0.50227286      0.84936180      0.09014337      -0.01153530     -0.01551788     0.07265558     
29.96001500     -12.42798000    0.00000000      29.37572893     -6.16984019     0.50230442      0.84929733      0.09020338      -0.01150994     -0.01550297     0.07266720     
29.96001500     -12.40526000    0.00000000      29.37786724     -6.15869488     0.50233658      0.84923338      0.09026293      -0.01148446     -0.01548793     0.07267905     
29.96001500     -12.38259000    0.00000000      29.37999692     -6.14757335     0.50236929      0.84916995      0.09032171      -0.01145887     -0.01547273     0.07269107     
29.96001500     -12.35987000    0.00000000      29.38212736     -6.13642656     0.50240255      0.84910699      0.09038010      -0.01143316     -0.01545740     0.07270328     
29.96001500     -12.33717000    0.00000000      29.38425199     -6.12528885     0.50243634      0.84904460      0.09043780      -0.01140736     -0.01544194     0.07271569     
29.96001500     -12.31450500    0.00000000      29.38636942     -6.11416758     0.50247074      0.84898285      0.09049480      -0.01138145     -0.01542633     0.07272829     
29.96001500     -12.29179500    0.00000000      29.38848711     -6.10302349     0.50250564      0.84892152      0.09055141      -0.01135544     -0.01541060     0.07274111     
29.96001500     -12.26912500    0.00000000      29.39059716     -6.09189831     0.50254111      0.84886084      0.09060727      -0.01132935     -0.01539473     0.07275411     
29.96001500     -12.24632500    0.00000000      29.39271534     -6.08070860     0.50257724      0.84880067      0.09066311      -0.01130314     -0.01537874     0.07276731     
29.96113000     -12.22369500    0.00000000      29.39591585     -6.06980728     0.50263032      0.84873173      0.09071414      -0.01127672     -0.01536277     0.07278064     
29.96113000     -12.20087500    0.00000000      29.39802803     -6.05860590     0.50266752      0.84867262      0.09076894      -0.01125034     -0.01534654     0.07279423     
29.96113000     -12.17814000    0.00000000      29.40012839     -6.04744552     0.50270521      0.84861422      0.09082279      -0.01122390     -0.01533017     0.07280799     
29.96113000     -12.15535500    0.00000000      29.40222941     -6.03625987     0.50274348      0.84855634      0.09087630      -0.01119738     -0.01531369     0.07282194     
29.96113000     -12.13256000    0.00000000      29.40432739     -6.02506859     0.50278228      0.84849910      0.09092932      -0.01117078     -0.01529710     0.07283611     
29.96113000     -12.10977500    0.00000000      29.40642048     -6.01388148     0.50282159      0.84844238      0.09098173      -0.01114412     -0.01528038     0.07285043     
29.96113000     -12.08699000    0.00000000      29.40850962     -6.00269365     0.50286150      0.84838641      0.09103361      -0.01111741     -0.01526356     0.07286492     
29.96113000     -12.06417500    0.00000000      29.41059753     -5.99149037     0.50290191      0.84833095      0.09108505      -0.01109063     -0.01524664     0.07287959     
29.96113000     -12.04140500    0.00000000      29.41267736     -5.98030846     0.50294281      0.84827610      0.09113577      -0.01106381     -0.01522960     0.07289443     
29.96113000     -12.00780500    0.00000000      29.41573920     -5.96380684     0.50299029      0.84821344      0.09123113      -0.01103468     -0.01521260     0.07291267     
29.96113000     -11.98497000    0.00000000      29.41781514     -5.95259123     0.50303223      0.84815986      0.09128106      -0.01100775     -0.01519535     0.07292782     
29.96113000     -11.96221500    0.00000000      29.41987986     -5.94141419     0.50307467      0.84810698      0.09133014      -0.01098080     -0.01517802     0.07294317     
29.96113000     -11.93944000    0.00000000      29.42194243     -5.93022662     0.50311765      0.84805472      0.09137877      -0.01095382     -0.01516058     0.07295866     
29.96113000     -11.91668000    0.00000000      29.42399969     -5.91904570     0.50316102      0.84800305      0.09142683      -0.01092681     -0.01514305     0.07297431     
29.96113000     -11.89387500    0.00000000      29.42605706     -5.90784196     0.50320501      0.84795202      0.09147456      -0.01089975     -0.01512543     0.07299016     
29.96113000     -11.87107000    0.00000000      29.42811046     -5.89663751     0.50324944      0.84790162      0.09152180      -0.01087268     -0.01510772     0.07300616     
29.96198000     -11.84829000    0.00000000      29.43099838     -5.88559663     0.50330702      0.84784473      0.09156581      -0.01084548     -0.01509004     0.07302223     
29.96196500     -11.82446500    0.00000000      29.43312044     -5.87388656     0.50335275      0.84779493      0.09161634      -0.01081816     -0.01507217     0.07303881     
29.96196500     -11.80031000    0.00000000      29.43528252     -5.86201622     0.50339938      0.84774548      0.09166772      -0.01079076     -0.01505422     0.07305559     
29.96196500     -11.77700500    0.00000000      29.43736430     -5.85056284     0.50344604      0.84769734      0.09171507      -0.01076353     -0.01503619     0.07307231     
29.96196500     -11.75329500    0.00000000      29.43947801     -5.83890966     0.50349338      0.84764951      0.09176361      -0.01073621     -0.01501808     0.07308923     
29.96196500     -11.72957000    0.00000000      29.44158876     -5.82724835     0.50354118      0.84760228      0.09181175      -0.01070889     -0.01499990     0.07310632     
29.96196500     -11.70583500    0.00000000      29.44369610     -5.81558136     0.50358943      0.84755580      0.09185945      -0.01068157     -0.01498165     0.07312352     
29.96196500     -11.68206500    0.00000000      29.44580225     -5.80389641     0.50363812      0.84750986      0.09190686      -0.01065425     -0.01496333     0.07314087     
29.96196500     -11.65837500    0.00000000      29.44789702     -5.79225003     0.50368732      0.84746475      0.09195345      -0.01062696     -0.01494494     0.07315831     
29.96196500     -11.63462500    0.00000000      29.44999280     -5.78057339     0.50373693      0.84742018      0.09199985      -0.01059967     -0.01492649     0.07317589     
29.96196500     -11.61089500    0.00000000      29.45208252     -5.76890583     0.50378690      0.84737629      0.09204575      -0.01057241     -0.01490798     0.07319357     
29.96196500     -11.58716000    0.00000000      29.45416839     -5.75723506     0.50383739      0.84733311      0.09209120      -0.01054516     -0.01488941     0.07321135     
29.96196500     -11.56345000    0.00000000      29.45624777     -5.74557584     0.50388824      0.84729055      0.09213609      -0.01051795     -0.01487078     0.07322920     
29.96196500     -11.52784500    0.00000000      29.45936229     -5.72806592     0.50394540      0.84723975      0.09223050      -0.01048828     -0.01485224     0.07325053     
29.96196500     -11.50411000    0.00000000      29.46143313     -5.71639253     0.50399705      0.84719852      0.09227471      -0.01046113     -0.01483350     0.07326857     
29.96199500     -11.48034500    0.00000000      29.46353197     -5.70470883     0.50404955      0.84715767      0.09231849      -0.01043400     -0.01481472     0.07328673     
29.96114500     -11.46629500    0.00000000      29.46391191     -5.69765082     0.50408473      0.84713224      0.09232371      -0.01040907     -0.01479567     0.07330226     
29.96114500     -11.46081500    0.00000000      29.46438783     -5.69495532     0.50412870      0.84710653      0.09228998      -0.01038586     -0.01477658     0.07331550     
29.96114500     -11.45532500    0.00000000      29.46486439     -5.69225487     0.50417323      0.84708151      0.09225583      -0.01036271     -0.01475746     0.07332882     
29.96114500     -11.44983000    0.00000000      29.46534116     -5.68955191     0.50421812      0.84705709      0.09222129      -0.01033960     -0.01473831     0.07334226     
29.96114500     -11.44435000    0.00000000      29.46581639     -5.68685630     0.50426348      0.84703329      0.09218631      -0.01031655     -0.01471911     0.07335578     
29.96114500     -11.43885000    0.00000000      29.46629313     -5.68415081     0.50430927      0.84701011      0.09215097      -0.01029355     -0.01469988     0.07336938     
